,phonemes,overlap / correlation
541,"['æ', 'w']",-0.28090032386679475
542,"['æ', 'ɛ']",0.34752402342845806
543,"['æ', 'r']",0.06999256368514165
544,"['æ', 'l']",-0.06999256368514166
545,"['æ', 'p']",-0.5161588723432083
546,"['æ', 'b']",-0.3647108463890804
547,"['æ', 'f']",-0.252180626015507
548,"['æ', 'v']",-0.1574832682915689
549,"['æ', 'm']",-0.252180626015507
550,"['æ', 't']",-0.6142498465500301
551,"['æ', 'd']",-0.4863483501727635
552,"['æ', 'θ']",-0.4863483501727635
553,"['æ', 'ð']",-0.38495910026827934
554,"['æ', 'n']",-0.38495910026827934
555,"['æ', 's']",-0.38495910026827934
556,"['æ', 'z']",-0.2974683956618522
557,"['æ', 'c']",-0.4863483501727635
558,"['æ', 'č']",-0.48634835017276357
559,"['æ', 'ǰ']",-0.38495910026827934
560,"['æ', 'š']",-0.38495910026827934
561,"['æ', 'ž']",-0.2974683956618521
562,"['æ', 'k']",-0.5329708913388168
563,"['æ', 'g']",-0.40532174168888885
564,"['æ', 'x']",-0.40532174168888885
565,"['æ', 'ŋ']",-0.38495910026827934
566,"['æ', 'h']",0.3225992952145052
567,"['æ', 'kʷ']",-0.6344166391652173
568,"['æ', 'gʷ']",-0.5242953209060972
569,"['æ', 'xʷ']",-0.5242953209060972
570,"['ɔ', 'y']",-0.22518867455552247
571,"['ɔ', 'w']",0.3216337604513385
572,"['ɔ', 'ɛ']",0.06189844605901727
573,"['ɔ', 'r']",-0.10908244628454693
574,"['ɔ', 'l']",-0.29608092562948474
575,"['ɔ', 'p']",-0.4405192693921528
576,"['ɔ', 'b']",-0.3760821129732468
577,"['ɔ', 'f']",-0.3368743128004967
578,"['ɔ', 'v']",-0.31166413224156275
579,"['ɔ', 'm']",-0.3368743128004967
580,"['ɔ', 't']",-0.5983124524574381
581,"['ɔ', 'd']",-0.5454155540579471
582,"['ɔ', 'θ']",-0.5454155540579471
583,"['ɔ', 'ð']",-0.5142458181985786
584,"['ɔ', 'n']",-0.5142458181985787
585,"['ɔ', 's']",-0.5142458181985787
586,"['ɔ', 'z']",-0.4986626115865005
587,"['ɔ', 'c']",-0.5454155540579472
588,"['ɔ', 'č']",-0.5454155540579473
589,"['ɔ', 'ǰ']",-0.5142458181985787
590,"['ɔ', 'š']",-0.5142458181985787
